"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f2cdb7be700","      MUFU.EX2 R104, R104","58","39","58","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","2","7","0","0","0","28","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","26"
"0x7f2cdb7be710","      FADD.FTZ R21, R100, R21","1","0","1","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be720","      MUFU.EX2 R102, R102","60","40","60","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","4","5","0","0","0","30","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","27"
"0x7f2cdb7be730","      FADD.FTZ R23, R98, R23","4","0","4","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be740","      MUFU.EX2 R108, R108","45","34","45","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","0","0","2","2","0","0","0","24","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","22"
"0x7f2cdb7be750","      FADD.FTZ R21, R104, R21","6","0","6","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be760","      MUFU.EX2 R106, R106","47","31","47","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","9","0","0","0","27","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","23"
"0x7f2cdb7be770","      FADD.FTZ R23, R102, R23","12","0","12","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be780","      MUFU.EX2 R112, R112","54","39","54","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","2","2","0","0","0","31","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","29"
"0x7f2cdb7be790","      FADD.FTZ R21, R108, R21","5","0","5","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be7a0","      MUFU.EX2 R110, R110","59","37","59","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","2","7","0","0","0","30","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","22"
"0x7f2cdb7be7b0","      FADD.FTZ R23, R106, R23","7","0","7","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be7c0","      MUFU.EX2 R116, R116","47","30","47","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","2","3","0","0","0","26","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","20"
"0x7f2cdb7be7d0","      FADD.FTZ R21, R112, R21","6","0","6","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be7e0","      MUFU.EX2 R114, R114","39","29","39","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","3","3","0","0","0","21","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","20"
"0x7f2cdb7be7f0","      FADD.FTZ R23, R110, R23","5","0","5","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be800","      MUFU.EX2 R120, R120","46","33","46","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","5","0","0","0","21","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","19"
"0x7f2cdb7be810","      FADD.FTZ R21, R116, R21","4","1","4","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7f2cdb7be820","      MUFU.EX2 R118, R118","50","36","50","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","18","0","0","2","0","0","0","0","29","0","0","1","0","0","0","0","0","0","12","0","0","0","0","0","0","0","23"
"0x7f2cdb7be830","      FADD.FTZ R23, R114, R23","8","1","8","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7f2cdb7be840","      MUFU.EX2 R124, R124","64","44","64","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","4","7","0","0","0","32","0","0","0","0","0","0","0","0","0","17","0","0","0","0","0","0","0","27"
"0x7f2cdb7be850","      FADD.FTZ R21, R120, R21","3","0","3","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be860","      MUFU.EX2 R122, R122","43","25","43","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","2","7","0","0","0","25","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","20"
"0x7f2cdb7be870","      FADD.FTZ R23, R118, R23","5","0","5","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be880","      MUFU.EX2 R128, R128","54","31","54","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","6","3","0","0","0","27","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","20"
"0x7f2cdb7be890","      FADD.FTZ R21, R124, R21","7","1","7","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7f2cdb7be8a0","      MUFU.EX2 R126, R126","44","26","44","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","1","4","0","0","0","19","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","17"
"0x7f2cdb7be8b0","      FADD.FTZ R23, R122, R23","7","0","7","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be8c0","      MUFU.EX2 R132, R132","33","24","33","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","2","0","0","0","20","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","18"
"0x7f2cdb7be8d0","      FADD.FTZ R21, R128, R21","5","0","5","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be8e0","      MUFU.EX2 R130, R130","42","25","42","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","1","6","0","0","0","25","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","24"
"0x7f2cdb7be8f0","      FADD.FTZ R23, R126, R23","7","2","7","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0x7f2cdb7be900","      MUFU.EX2 R25, R25","53","34","53","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","4","8","0","0","0","31","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","29"
"0x7f2cdb7be910","      FADD.FTZ R20, R132, R21","3","0","3","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be920","      MUFU.EX2 R134, R134","55","38","55","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","1","4","0","0","0","32","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","0","0","27"
"0x7f2cdb7be930","      FADD.FTZ R23, R130, R23","1","0","1","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be940","      MUFU.EX2 R29, R29","52","34","52","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","1","4","0","0","0","34","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","32"
"0x7f2cdb7be950","      FADD.FTZ R20, R25, R20","11","5","11","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0"
"0x7f2cdb7be960","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R200, R25, R24, RZ","11","5","11","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"0x7f2cdb7be970","      MUFU.EX2 R27, R27","44","26","44","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","5","0","0","0","26","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","19"
"0x7f2cdb7be980","      FADD.FTZ R22, R134, R23","5","1","5","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"0x7f2cdb7be990","      MUFU.EX2 R33, R33","42","29","42","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","5","0","0","0","28","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","24"
"0x7f2cdb7be9a0","      FADD.FTZ R20, R29, R20","4","0","4","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be9b0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R17, R29, R28, RZ","16","5","16","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0"
"0x7f2cdb7be9c0","      MUFU.EX2 R31, R31","52","37","52","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","1","0","0","0","22","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","17"
"0x7f2cdb7be9d0","      FADD.FTZ R22, R27, R22","5","0","5","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7be9e0","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R201, R27, R26, RZ","11","2","11","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","3","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0"
"0x7f2cdb7be9f0","      SHF.R.U32.HI R26, RZ, 0x2, R228","11","6","11","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7f2cdb7bea00","      MUFU.EX2 R37, R37","44","27","44","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","1","3","0","0","0","15","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","11"
"0x7f2cdb7bea10","      FADD.FTZ R20, R33, R20","4","0","4","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7bea20","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R202, R33, R32, RZ","7","3","7","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0"
"0x7f2cdb7bea30","      VIADD R32, R12, 0x30","5","0","5","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7bea40","      LOP3.LUT R33, R228, 0x60, RZ, 0xc0, !PT","7","0","7","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7bea50","      MUFU.EX2 R35, R35","38","22","38","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","0","2","0","0","0","16","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","9"
"0x7f2cdb7bea60","      FADD.FTZ R22, R31, R22","5","0","5","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7bea70","      F2FP.SATFINITE.E4M3.F32.PACK_AB_MERGE_C R30, R31, R30, RZ","14","4","14","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0"
"0x7f2cdb7bea80","      MUFU.EX2 R41, R41","53","34","53","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","3","4","0","0","0","19","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","13"
"0x7f2cdb7bea90","      FADD.FTZ R20, R37, R20","3","0","3","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7beaa0","      MUFU.EX2 R39, R39","59","38","59","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","37","0","0","2","3","0","0","0","17","0","0","0","0","0","0","0","0","0","24","0","0","0","0","0","0","0","14"
